,tweet,still_exists,in_english,sarcasm,additional_comments,antisemitism_rating,disagree_with,sentiment_rating,calling_out,is_about_the_holocaust,ihra_section
118,"As I have stating repeatedly, Modi's Hindu Supremacist agenda is akin to the Nazi pogrom of Jews in the 1930s while  the major powers appeased Hitler. Modi conducted pogrom against Muslims in Gujarat as CM &amp; now we are seeing the same in New Delhi.",True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,1,True,3,False,False,13
119,ni oubli ni pardon aux zionazis https://t.co/FGa4jEbq6h,True,False,False,No comments.,5,False,1,False,False,10
120,"It’s sad how some people cater to Zionist Jews feelings and are afraid to say anything that upsets their fragile feelings. 
It’s the truth, and Israelis don’t like hearing it. 
They live in a bubble filled with rotten rabbi shit and they feed off false sob propaganda.",True,True,False,strong anti-Zionism but does not meet IHRA criteria. However other tweets show that the user demonizes Israel and Zionism entirely,2,True,1,False,False,13
121,@DIRECTD3MOCRACY @VanessaPaddy @RobertR41182121 Most Americans are ZioNazi's especially those who stand so blindly strong with the psychopaths in DC. At this point if anyone trusts DC at all they are apart of the problem destroying humanity. I never thought DC was telling the truth even before the inside job on 9/11. Evil!,True,True,False,No comments.,5,False,1,False,False,10
122,🚕 I bet #Syria What's happening with kikes (Since yesterday) was due to very unlikely rawr xd Angery ? 🔵 🔀 🚠 ⛽ 🚕 🏢 🚣 📶 🚂 👘 🐆 ↕,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
123,"April 627 

900 Jews belonging to tribe of Banu Qurayza were beheaded in presence of Muhammad. 

M himself chopped off heads of 2 Jewish leaders. 

Karen Armstrong called it  'The first holocaust' of the Jews! 

Today also who is at war with Jews? https://t.co/8gWDaZyQPA",True,True,False,No comments.,1,False,3,True,True,13
124,"“Jews are lying about me.

Christians are lying about me.

Muslims are lying about me.

Republicans are lying about me.

Many Democrats are lying about me.

Somalis are lying about me.

My family is lying about me.

I’m the only honest one in the USA.”

https://t.co/3moy0eH8Ri",True,True,False,No comments.,1,False,3,False,False,13
125,"True, but that won't stop the ZioNazi run #NATO &amp; its corrupt, arrogant #Ottoman Nazi hireling from attacking Syria while useless, spineless #Putin just sits and watches..#CapeTown #SouthAFrica",True,True,False,No comments.,5,False,1,False,False,10
126,"@mbachelet
Fish in a barrel. Canned hunt. Wholesale slaughter. Zionazi sympathizers allowing this.
https://t.co/EwOAOgmC2b",True,True,False,No comments.,5,False,1,False,False,10
127,". . .bin laden is a failed attempt to enlightened him and his kikes.

2.  Another thing we should always remember is that terrorism has no religion. Those saying Islamic extremism are only interested in promoting absolute hate for the great faith. .",True,True,False,misspelling of likes,1,False,3,False,False,13
128,entrando a la Kikes con 14 añitos,True,False,False,No comments.,3,False,3,False,False,13
129,"On the other hand we don't have candies or desserts called retarded, kikes, wops, beaners, gooks, chinks, faggots, trannies, crackers (wait...)",True,True,False,"context unclear but user tweeted 14 days earlier in response to a tweet about the rise of AS: Well duh, being anti-israel is being antisemite in France now.  Also fuck the Jews.",2,False,3,False,False,13
130,"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""

Hard left = Far-right, two cheeks of the same arse.

#LabourAntisemitism",True,True,False,No comments.,1,False,3,True,False,13
131,"@imtheg8imthekey @IfNotNowOrg @JoeBiden Kick the kikes out of Palestine, of course!!!!",True,True,True,No comments.,1,False,3,True,False,13
132,@WangXian_Silent they really said arabic and Jews are countries no words 💀,True,True,False,No comments.,1,False,3,False,False,13
133,@SamuelSegenrei1 @AhmadMansour__ Talking to zionazis is a waste of time,True,True,False,No comments.,5,False,1,False,False,10
134,Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL,True,False,False,No comments.,3,False,3,False,False,13
135,"Hamas leader says women's role in society is to commit suicide bombings against Jews

""Women Are Martyrdom-Seekers, They Help Martyrdom-Seekers, and they Replace Martyred, Imprisoned, Or Exiled Men""

What does the @womensmarch think about this?

  https://t.co/wZiNRGOpQn",False,True,False,No comments.,3,False,3,False,False,13
136,"Over 1,000 Shape-Shifting Jews Exposed For Pretending To Be White on Twitter https://t.co/oDNQ53BiFj",True,True,False,Jews conspiring against white Christians,5,False,2,False,False,2
137,"Latest: Orthodox Jews are emerging as a major force in plasma donation efforts in the New York region. 

More than half of Mount Sinai's donors so far are Orthodox. 

The effort is being led by a Hasidic shoe wholesaler from Monsey. 

https://t.co/IliIXodLEF",True,True,False,No comments.,1,False,5,False,False,13
138,"Why are Jews allowed to be anti-White, but Whites aren't allowed to be anti-Semitic?",False,True,False,No comments.,3,False,3,False,False,13
139,🐍   #TIL The limit of kikes feasibly will be due to Assad's barrel bombs ! #prank :) 🎯 ↔ 💪 👝 🚙 🚟 ⬆ 💚 🙈 🚈 🍐 🐂,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
140,@EddieDonovan @IlhanMN @BernieSanders Why are you a filthy ZioNazi ?,True,True,False,No comments.,5,False,1,False,False,10
141,💺 I bet #TIL The media's one-sided view of kikes conceivably provides conclusive evidence of Malcolm Turnbull :) #prank ? 🚠 🌰 🌞 🚒 👫 🗽 👓 🐷 🍆,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
142,"This month, Jews, Christians and Muslims will be acknowledging and celebrating #Passover2020, #Easter and #Ramadan, respectively, during a coronavirus pandemic. 

We are encouraged to do the most good and the least amount of harm. Please encourage people to #StayHomeStayHoly",True,True,False,No comments.,1,False,4,False,False,13
143,"@Edstar1000RR @IDF NAtional-ZIonists (zioNaZis) = fakejews who  discriminate, defame, maim or kill the nonjewish people 

= apartheid = racism

boycott with https://t.co/CSrgGri0FG!",True,True,False,No comments.,5,False,1,False,False,10
144,"@vonderleyen The German Miss Merkel, decided to replace the German Jews for undocumented illegal jihadist criminals she imported from across all Islamist countries. German government did this out of pure jealousy for the Jewish people. Once again. @realDonaldTrump  https://t.co/IBsywqIG0l",True,True,False,"anti-Muslim, anti refugee",1,False,3,False,False,13
145,🐃 BREAKING NEWS!!! #MAGA The one thing stopping kikes mind-blowingly was vaccinations ? #FAKENEWS . ⛅ 🐚 🐜 🌼 ⬇ 💃 🐭 👜 🌼 👃 ⏬ 🎲,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
146,"@Berniewouldawon @tausendeins Elizabeth Warren also plays the Obama aborigines card, like the Zionazis, who abuse Holocaust, to serve the superrich war donators &amp; wonders of the #barbarastreisandeffect 
🇩🇪😎🇻🇪 #FreeAssangeNOW #kenfm @teamkenfm @nachdenkseiten @nuoviso @SpiegelAnti @telepolis_news @rtdeutsch https://t.co/GsAK44tryP",True,True,False,No comments.,5,False,1,False,True,10
147,@ilyhoremonez Lmao and even if u wasn’t camping for streaks u still joined my session cuz u are big mad cuz I kikes u out my party cuz u wanna kick me out your party and delete me trying too prove something and u just making yourself sound more stupid your so ass lmao 🤡🤡,True,True,False,probably misspelling,2,False,3,False,False,13
148,shtand here for her friend kikes. - @thePoeticRobot,True,True,False,"bot and gibberish and the word ""kikes"" is used as a verb in other tweets",2,False,2,False,False,13
149,nazi or better to say it...  ZIOnazi !😅😆😆 https://t.co/02GpcYNIGW,False,True,False,No comments.,3,False,3,False,False,13
150,"On the other hand we don't have candies or desserts called retarded, kikes, wops, beaners, gooks, chinks, faggots, trannies, crackers (wait...)",True,True,False,"context unclear but user tweeted 14 days earlier in response to a tweet about the rise of AS: Well duh, being anti-israel is being antisemite in France now.  Also fuck the Jews.",2,False,3,False,False,13
151,"@philipgiraldi American citizen shot dead by ZioNazis in occupied Palestine &amp; yet our government is SILENT, Fxxxxng unbelievable",True,True,False,No comments.,5,False,1,False,False,10
152,Zionazis,True,True,False,No comments.,5,False,1,False,False,10
153,"@swilkinsonbc Weapon testing on civilians, only ZioNazis will do this",True,True,False,No comments.,5,False,1,False,False,10
154,@AndreaSuegartV Los kikes siempre hablarán,True,False,False,No comments.,3,False,3,False,False,13
155,"This antisemite attacked a Jewish women was arrested and released, she attacked Jews again was rearrested and released a second time!!!  All due to @BilldeBlasio policies!
@HikindDov
@dbongino @realDonaldTrump
https://t.co/pGyxAvzUFS",True,True,False,No comments.,1,False,3,True,False,13
156,"@KMUallas @PaxDomini0 @AnthonyAbides @ComfortablySmug Typical cheeseburgerlander, besides being a slave to kikes",True,True,False,1.0 and 3.1.2,5,False,2,False,False,2
157,"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms @SanthoshAnand15 @Karthik1423 @PuneethRajkumar @BoxOffice31",True,True,False,misspelling of likes,1,False,3,False,False,13
158,"🔁 According to a new study, #TIL The basis of  kikes undoubtedly might have been due to vaccinations rawr xd Rad :) 🈹 🏭 🏢 🔼 🐬 🚙 🐫 🚜 🔴 🌔 💩",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
159,"@bethvaughan15 @Tony_Robinson @DRidge67 @Keir_Starmer if You are not a Jew, the zioNaZis discriminate You!

boycott zioNaZis, the jewish racism!
https://t.co/wObwGxfoDb",True,True,False,3.1.2 and 3.1.10,5,False,1,False,False,2
160,"26 February 1944 | A transport of 650 Jews arrived at #Auschwitz from Fossoli di Carpi. 526 people were murdered in gas chambers. 29 women &amp; 95 men were registered in the camp. Among them was Primo Levi - he received number 174517. In September 1947 he wrote ""If This is a Man"". https://t.co/uytLoCGtCv",True,True,False,No comments.,1,False,3,False,True,13
161,"Palestinian Peace Plan:

Hamas: All Jews must die.

Israel: We won’t allow that.

UN to Israel: Can’t you meet Hamas half way?",False,True,False,No comments.,3,False,3,False,False,13
162,"""Anti-Semitism doesn’t differentiate between those in long beards and black hats &amp; Jews who are clean-shaven and bare-headed. In singling out the Jews for spreading the virus, the mayor was targeting all of us, making us all less safe.""
@liel in @tabletmag
https://t.co/hMWrFgbMLN",True,True,False,No comments.,1,False,3,True,False,13
163,"Today we remember the 6 million Jews and others killed by the Nazis, together with all other victims of genocide and oppression past and present.
With prejudice, racism and hatred of the other on the rise again, it's never been more vital that #WeRemember.
#HolocaustMemorialDay",False,True,False,No comments.,3,False,3,False,False,13
164,"@truetomharley respected his God and father John 20:17? Far too few, even amongst the Jews. Not one Jew, or Israelite respects or believes the God they still claim to worship. They certainly don't listen to him or by now they would be JWs.",True,True,False,classic stereotype  rejecting truth and being blind to the truth,5,False,2,False,False,1
165,"@GadSaad The hatred and suspicion of Jews is one of the most bizarre things about the world. 

I'm not even a Jew but I would gladly join the IDF to protect them.",True,True,False,No comments.,1,False,3,True,False,13
166,"@nikitheblogger @Hase_Zwo Stinkt Kack braun nach Machtbesoffener Zionazi Spaltwatch Kriegs Idioten Saga gg den #Iran #Irak #Syrien #Europa🇩🇪😎🇻🇪#FreeAssange https://t.co/VuQODBiWVC 
@Deutschlandfunk #dielinke #grüne #spd #cdu #csu #fdp #afd @phoenix_de @SWagenknecht @Augstein @tazgezwitscher @tagesspiegel",True,False,False,No comments.,5,False,2,False,False,10
